index	name	code	taxonomy	description	bin length	GC%	coverage	# contigs	# features	longest contig	RP Inventory (total: 55)	RP multiple	BSCG Inventory (total: 51)	BSCG multiple	ASCG Inventory (total: 38)	ASCG multiple	curation status	completion status
1412	Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_38_11	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_38_11_curated_38_11	RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_38_11_curated, Roizmannbacteria, Microgenomates, Bacteria	None	628619	37.74	10.75	33	670	53463	40	0	41	1	6	1	Manually curated genome	near complete
1415	Candidatus_Gottesmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_39_12b	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_39_12b_curated_38_12	RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_39_12b_curated, Gottesmanbacteria, Microgenomates, Bacteria	None	1270953	37.83	11.99	15	1309	557546	37	0	37	1	9	1	Manually curated genome	partial
1416	Candidatus_Woesebacteria_bacterium_RIFCSPLOWO2_01_FULL_39_21	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OP11_02_39_21_curated_39_21	RIFCSPLOWO2_01_FULL_RIF_OP11_02_39_21_curated, RIF-OP11-2, Microgenomates, Bacteria	None	931661	38.58	21.4	45	1034	103913	43	2	47	0	8	1	Manually curated genome	near complete
1421	Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_41_22	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_41_22_curated_41_23	RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_41_22_curated, Roizmannbacteria, Microgenomates, Bacteria	None	1005527	40.82	23.11	37	1042	112377	43	1	44	0	7	0	Manually curated genome	near complete
1422	Candidatus_Daviesbacteria_bacterium_RIFCSPLOWO2_01_FULL_41_32	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Daviesbacteria_41_32_curated_41_32	RIFCSPLOWO2_01_FULL_OP11_Daviesbacteria_41_32_curated, Daviesbacteria, Microgenomates, Bacteria	None	637627	40.93	31.73	6	685	165715	38	1	41	0	10	0	Manually curated genome	near complete
1423	Candidatus_Gottesmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_42_22	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_42_22_curated_42_23	RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_42_22_curated, Gottesmanbacteria, Microgenomates, Bacteria	None	1419839	42.04	22.69	42	1496	116544	47	1	47	0	10	0	Manually curated genome	near complete
1425	Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_44_13	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_44_13_curated_43_14	RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_44_13_curated, Roizmannbacteria, Microgenomates, Bacteria	None	467269	43.31	13.58	31	506	46363	41	1	41	0	6	0	Manually curated genome	near complete
1427	Candidatus_Amesbacteria_bacterium_RIFCSPLOWO2_01_FULL_47_33	RIFCSPLOWO2_01_FULL_GWB1_OP11_48_13_47_34	GWB1_OP11_48_13, Amesbacteria, Microgenomates, Bacteria	None	916351	47.45	33.59	57	1062	52170	42	0	40	0	10	1	Manually curated genome	partial
1428	Candidatus_Gottesmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_49_10	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_49_10_curated_48_10	RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_49_10_curated, Gottesmanbacteria, Microgenomates, Bacteria	None	1050107	47.98	10.31	72	1183	101988	45	1	41	1	8	0	Manually curated genome	near complete
1431	candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_41_9	RIFCSPLOWO2_01_FULL_GWB1_WWE3_41_6_41_9	GWB1_WWE3_41_6, WWE3, Bacteria	None	840958	40.9	9.19	53	935	49630	46	1	46	1	8	1	Manually curated genome	near complete
1435	Candidatus_Staskawiczbacteria_bacterium_RIFCSPLOWO2_01_FULL_33_13	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OD1_06_33_13_curated_33_13	RIFCSPLOWO2_01_FULL_RIF_OD1_06_33_13_curated, RIF-OD1-6, Parcubacteria, Bacteria	None	697532	32.97	13.4	27	731	238694	44	1	45	0	11	1	Manually curated genome	near complete
1437	candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_39_13	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_WWE3_39_13_curated_39_12	RIFCSPLOWO2_01_FULL_WWE3_39_13_curated, WWE3, Bacteria	None	801306	38.88	11.96	31	854	87510	41	2	49	1	9	1	Manually curated genome	near complete
1441	Candidatus_Jacksonbacteria_bacterium_RIFCSPLOWO2_01_FULL_44_13	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OD1_02_44_13_curated_43_13	RIFCSPLOWO2_01_FULL_RIF_OD1_02_44_13_curated, RIF-OD1-2, Parcubacteria, Bacteria	None	969913	43.45	13.09	26	906	156066	45	1	47	0	13	1	Manually curated genome	near complete
1443	Candidatus_Azambacteria_bacterium_RIFCSPLOWO2_01_FULL_46_25	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_46_25_curated_51_23	RIFCSPLOWO2_01_FULL_OD1_46_25_curated, Parcubacteria, Bacteria	None	944023	51.36	23.42	4	955	576253	47	0	48	0	9	0	Manually curated genome	near complete
1444	Candidatus_Amesbacteria_bacterium_RIFCSPLOWO2_01_FULL_48_25	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_01_FULL_OP11_Amesbacteria_48_32_curated_47_25	RIFCSPHIGHO2_01_FULL_OP11_Amesbacteria_48_32_curated, Amesbacteria, Microgenomates, Bacteria	None	938849	47.44	24.95	10	1103	217141	48	0	47	0	12	1	Manually curated genome	near complete
1446	Candidatus_Terrybacteria_bacterium_RIFCSPLOWO2_01_FULL_58_14	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_58_14_curated_58_14	RIFCSPLOWO2_01_FULL_OD1_58_14_curated, Parcubacteria, Bacteria	None	814270	57.75	14.01	34	846	121045	45	1	43	0	8	0	Manually curated genome	near complete
1449	candidate_division_Kazan_bacterium_RIFCSPLOWO2_01_FULL_48_13	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_KAZAN_48_13_curated_49_13	RIFCSPLOWO2_01_FULL_KAZAN_48_13_curated, Kazan, Bacteria	None	790931	48.67	12.64	20	759	171341	51	2	49	1	12	0	Manually curated genome	near complete
1452	Candidatus_Nomurabacteria_bacterium_RIFCSPLOWO2_01_FULL_36_10b	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_36_10b_curated_36_11	RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_36_10b_curated, Nomurabacteria, Parcubacteria, Bacteria	None	502258	36.45	10.57	21	489	59756	45	0	44	0	9	1	Manually curated genome	near complete
1454	Candidatus_Wolfebacteria_bacterium_RIFCSPLOWO2_01_FULL_38_11	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Wolfebacteria_38_11_curated_37_11	RIFCSPLOWO2_01_FULL_OD1_Wolfebacteria_38_11_curated, Wolfebacteria, Parcubacteria, Bacteria	None	540729	37.47	11.44	23	569	83875	47	1	47	1	10	0	Manually curated genome	near complete
1456	Candidatus_Nomurabacteria_bacterium_RIFCSPLOWO2_01_FULL_39_17	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_39_17_curated_39_18	RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_39_17_curated, Nomurabacteria, Parcubacteria, Bacteria	None	486472	38.96	17.55	24	512	50580	41	2	42	0	10	0	Manually curated genome	near complete
1457	Candidatus_Buchananbacteria_bacterium_RIFCSPLOWO2_01_FULL_39_33	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Falkowbacteria_39_33_curated_39_33	RIFCSPLOWO2_01_FULL_OD1_Falkowbacteria_39_33_curated, Falkowbacteria, Parcubacteria, Bacteria	None	973170	39.48	33.07	41	968	120038	50	1	49	0	10	0	Manually curated genome	near complete
1458	Candidatus_Nomurabacteria_bacterium_RIFCSPLOWO2_01_FULL_40_18	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_40_18_curated_40_18	RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_40_18_curated, Nomurabacteria, Parcubacteria, Bacteria	None	716431	40.14	17.61	44	810	39188	40	1	40	0	10	0	Manually curated genome	partial
1459	Candidatus_Harrisonbacteria_bacterium_RIFCSPLOWO2_01_FULL_40_28	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_40_28_curated_40_28	RIFCSPLOWO2_01_FULL_OD1_40_28_curated, Parcubacteria, Bacteria	None	486892	40.04	27.67	31	513	106934	44	0	47	0	11	0	Manually curated genome	near complete
1460	Candidatus_Nomurabacteria_bacterium_RIFCSPLOWO2_01_FULL_41_12	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_41_12_curated_40_12	RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_41_12_curated, Nomurabacteria, Parcubacteria, Bacteria	None	665914	40.46	12.29	31	719	56724	43	1	44	0	9	0	Manually curated genome	near complete
1463	Candidatus_Nealsonbacteria_bacterium_RIFCSPLOWO2_01_FULL_41_9	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OD1_07_41_9_curated_41_9	RIFCSPLOWO2_01_FULL_RIF_OD1_07_41_9_curated, RIF-OD1-7, Parcubacteria, Bacteria	None	462893	40.62	9.13	47	569	21666	34	0	40	1	6	0	Manually curated genome	partial
1465	Candidatus_Tagabacteria_bacterium_RIFCSPLOWO2_01_FULL_42_9	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_42_9_curated_42_9	RIFCSPLOWO2_01_FULL_OD1_42_9_curated, Parcubacteria, Bacteria	None	569732	41.78	9.45	47	612	35302	37	2	40	2	8	0	Manually curated genome	partial
1467	Candidatus_Staskawiczbacteria_bacterium_RIFCSPLOWO2_01_FULL_43_17b	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OD1_06_43_17b_curated_43_17	RIFCSPLOWO2_01_FULL_RIF_OD1_06_43_17b_curated, RIF-OD1-6, Parcubacteria, Bacteria	None	790665	43.31	16.54	10	860	280019	45	2	48	1	11	2	Manually curated genome	near complete
1468	Candidatus_Yanofskybacteria_bacterium_RIFCSPLOWO2_01_FULL_43_22	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_43_42_curated_43_21	RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_43_42_curated, Yanofskybacteria, Parcubacteria, Bacteria	None	866891	43.01	21.26	20	936	216060	45	3	48	1	10	0	Manually curated genome	near complete
1469	Candidatus_Daviesbacteria_bacterium_RIFCSPLOWO2_01_FULL_43_38	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_12_FULL_OP11_Daviesbacteria_43_11_curated_42_39	RIFCSPHIGHO2_12_FULL_OP11_Daviesbacteria_43_11_curated, Daviesbacteria, Microgenomates, Bacteria	None	850234	42.33	38.69	34	934	112719	45	2	47	0	9	0	Manually curated genome	near complete
1471	Candidatus_Harrisonbacteria_bacterium_RIFCSPLOWO2_01_FULL_44_18	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Wolfebacteria_44_18_curated_43_18	RIFCSPLOWO2_01_FULL_OD1_Wolfebacteria_44_18_curated, Wolfebacteria, Parcubacteria, Bacteria	None	752398	43.48	17.53	14	770	113334	44	0	47	0	9	0	Manually curated genome	near complete
1475	Candidatus_Wolfebacteria_bacterium_RIFCSPLOWO2_01_FULL_45_19	RIFCSPLOWO2_01_FULL_GWB1_OD1_45_9_45_19	GWB1_OD1_45_9, Parcubacteria, Bacteria	None	588889	44.72	19.28	10	620	217908	45	0	46	0	10	0	Manually curated genome	near complete
1476	Candidatus_Jorgensenbacteria_bacterium_RIFCSPLOWO2_01_FULL_45_25b	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Jorgensenbacteria_45_25b_curated_45_26	RIFCSPLOWO2_01_FULL_OD1_Jorgensenbacteria_45_25b_curated, Jorgensenbacteria, Parcubacteria, Bacteria	None	803513	45.22	25.66	38	833	77499	44	2	45	0	10	2	Manually curated genome	near complete
1480	Candidatus_Azambacteria_bacterium_RIFCSPLOWO2_01_FULL_46_26	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_46_26_curated_46_25	RIFCSPLOWO2_01_FULL_OD1_46_26_curated, Microgenomates, Bacteria	None	727129	46.21	24.7	50	746	53701	45	1	48	0	12	0	Manually curated genome	near complete
1483	Candidatus_Sungbacteria_bacterium_RIFCSPLOWO2_01_FULL_47_32	RIFCSPLOWO2_01_FULL_GWA2_OD1_47_10_47_31	GWA2_OD1_47_10, Parcubacteria, Bacteria	None	1147531	46.62	31.47	48	1215	91125	43	0	43	0	10	0	Manually curated genome	near complete
1486	Candidatus_Zambryskibacteria_bacterium_RIFCSPLOWO2_01_FULL_48_25	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_01_FULL_RIF_OD1_10_46_25_curated_48_25	RIFCSPHIGHO2_01_FULL_RIF_OD1_10_46_25_curated, RIF-OD1-1, Parcubacteria, Bacteria	None	535626	47.6	24.64	5	630	266486	43	2	46	1	8	2	Manually curated genome	near complete
1488	Candidatus_Yanofskybacteria_bacterium_RIFCSPLOWO2_01_FULL_49_25	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Yanofskybacteria_49_25_curated_49_24	RIFCSPLOWO2_01_FULL_OD1_Yanofskybacteria_49_25_curated, Yanofskybacteria, Parcubacteria, Bacteria	None	954071	48.88	23.75	30	1047	109923	40	2	43	0	10	0	Manually curated genome	near complete
1489	Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_01_FULL_50_24	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_02_FULL_OD1_Kaiserbacteria_51_13_curated_50_42	RIFCSPLOWO2_02_FULL_OD1_Kaiserbacteria_51_13_curated, Kaiserbacteria, Parcubacteria, Bacteria	None	848802	50.41	42.23	22	853	102872	46	2	46	1	10	0	Manually curated genome	near complete
1490	Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_01_FULL_51_21	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_51_21_curated_50_22	RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_51_21_curated, Kaiserbacteria, Parcubacteria, Bacteria	None	629313	50.44	22.17	28	697	101423	48	1	45	0	9	1	Manually curated genome	near complete
1491	Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_01_FULL_52_12b	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_52_12b_curated_52_12	RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_52_12b_curated, Kaiserbacteria, Parcubacteria, Bacteria	None	509112	51.58	11.88	29	628	48703	42	1	43	3	9	0	Manually curated genome	near complete
1493	Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_01_FULL_53_17	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_53_17_curated_53_17	RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_53_17_curated, Kaiserbacteria, Parcubacteria, Bacteria	None	904543	53.31	17.31	50	1034	81474	43	1	40	1	9	2	Manually curated genome	partial
1494	Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_01_FULL_54_13	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_54_13_curated_54_13	RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_54_13_curated, Kaiserbacteria, Parcubacteria, Bacteria	None	873411	53.76	13.46	42	1004	73497	45	2	45	1	11	1	Manually curated genome	near complete
1495	Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_01_FULL_54_20	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_54_20_curated_54_20	RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_54_20_curated, Kaiserbacteria, Parcubacteria, Bacteria	None	652615	53.7	20.15	57	740	56390	35	3	37	0	9	0	Manually curated genome	partial
1497	Candidatus_Kaiserbacteria_bacterium_RIFCSPLOWO2_01_FULL_55_25	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_55_25_curated_55_25	RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_55_25_curated, Kaiserbacteria, Parcubacteria, Bacteria	None	828269	55.09	24.73	24	946	122444	47	1	45	1	11	1	Manually curated genome	near complete
1498	Candidatus_Liptonbacteria_bacterium_RIFCSPLOWO2_01_FULL_56_20	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_56_20_curated_56_20	RIFCSPLOWO2_01_FULL_OD1_56_20_curated, Parcubacteria, Bacteria	None	648384	55.63	20.25	30	705	71820	42	1	45	0	10	0	Manually curated genome	near complete
1499	Candidatus_Sungbacteria_bacterium_RIFCSPLOWO2_01_FULL_60_25	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OD1_13_60_25_curated_60_25	RIFCSPLOWO2_01_FULL_RIF_OD1_13_60_25_curated, RIF-OD1-13, Parcubacteria, Bacteria	None	725510	59.55	24.94	44	753	37862	39	0	39	1	9	1	Manually curated genome	partial
1503	Candidatus_Curtissbacteria_bacterium_RIFCSPLOWO2_01_FULL_37_9	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_12_FULL_OP11_Curtissbacteria_38_9b_curated_36_9	RIFCSPHIGHO2_12_FULL_OP11_Curtissbacteria_38_9b_curated, Curtissbacteria, Microgenomates, Bacteria	None	728096	36.39	9.42	58	875	69472	38	2	38	0	7	0	Manually curated genome	partial
1504	Candidatus_Curtissbacteria_bacterium_RIFCSPLOWO2_01_FULL_38_11b	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Curtissbacteria_38_11b_curated_38_11	RIFCSPLOWO2_01_FULL_OP11_Curtissbacteria_38_11b_curated, Curtissbacteria, Microgenomates, Bacteria	None	535950	38.02	10.78	41	593	49095	39	1	42	0	10	0	Manually curated genome	near complete
1505	Candidatus_Woesebacteria_bacterium_RIFCSPLOWO2_01_FULL_38_20	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OP11_02_38_20_curated_38_20	RIFCSPLOWO2_01_FULL_RIF_OP11_02_38_20_curated, RIF-OP11-2, Microgenomates, Bacteria	None	1125654	37.8	19.73	34	1268	98759	41	0	46	0	11	1	Manually curated genome	near complete
1506	Candidatus_Levybacteria_bacterium_RIFCSPLOWO2_01_FULL_39_10	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Levybacteria_39_10_curated_38_11	RIFCSPLOWO2_01_FULL_OP11_Levybacteria_39_10_curated, Levybacteria, Microgenomates, Bacteria	None	921647	37.62	10.79	31	1012	95695	43	2	45	1	11	1	Manually curated genome	near complete
1507	Candidatus_Woesebacteria_bacterium_RIFCSPLOWO2_01_FULL_39_14	RIFCSPLOWO2_01_FULL_Woesebacteria_39_15	Woesebacteria, Microgenomates, Bacteria	None	976957	38.63	14.63	52	1103	82258	46	2	48	1	11	1	Manually curated genome	near complete
1510	Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_40_14	RIFCSPLOWO2_01_FULL_GWA1_OP11_41_13_40_14	GWA1_OP11_41_13, Roizmanbacteria, Microgenomates, Bacteria	None	853359	40.26	14.41	48	932	92495	40	0	43	2	10	1	Manually curated genome	near complete
1512	Candidatus_Woykebacteria_bacterium_RIFCSPLOWO2_01_FULL_41_12	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_41_12_curated_40_12	RIFCSPLOWO2_01_FULL_OP11_41_12_curated, Microgenomates, Bacteria	None	545154	40.28	12.44	54	619	23971	36	1	37	0	12	1	Manually curated genome	partial
1515	Candidatus_Curtissbacteria_bacterium_RIFCSPLOWO2_01_FULL_42_26	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Curtissbacteria_42_26_curated_42_27	RIFCSPLOWO2_01_FULL_OP11_Curtissbacteria_42_26_curated, Curtissbacteria, Microgenomates, Bacteria	None	859434	41.93	27.47	42	1002	80399	43	3	44	0	9	1	Manually curated genome	near complete
1516	Candidatus_Woykebacteria_bacterium_RIFCSPLOWO2_01_FULL_43_14	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_43_14_curated_43_15	RIFCSPLOWO2_01_FULL_OP11_43_14_curated, Microgenomates, Bacteria	None	806729	42.84	14.57	44	887	64607	46	3	47	0	11	0	Manually curated genome	near complete
1518	Candidatus_Gottesmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_46_9	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_46_9_curated_45_9	RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_46_9_curated, Gottesmanbacteria, Microgenomates, Bacteria	None	791910	45.45	9.12	80	883	27522	37	1	39	0	8	1	Manually curated genome	partial
1519	Candidatus_Gottesmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_48_11	RIFCSPLOWO2_01_FULL_GWA2_OP11_47_9_48_11	GWA2_OP11_47_9, Gottesmanbacteria, Microgenomates, Bacteria	None	907395	47.59	11.49	57	1043	74253	41	3	41	3	9	1	Manually curated genome	near complete
1520	Candidatus_Chisholmbacteria_bacterium_RIFCSPLOWO2_01_FULL_49_14	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OP11_03_49_14_curated_49_15	RIFCSPLOWO2_01_FULL_RIF_OP11_03_49_14_curated, RIF-OP11-3, Microgenomates, Bacteria	None	1211858	48.98	14.54	29	1331	124485	42	2	43	1	9	0	Manually curated genome	near complete
1522	Candidatus_Peribacteria_bacterium_RIFCSPLOWO2_01_FULL_51_18	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_02_FULL_PER_ii_51_15_curated_51_19	RIFCSPHIGHO2_02_FULL_PER_ii_51_15_curated, PER-ii, Bacteria	None	1259603	50.95	18.55	48	1157	99987	47	4	46	2	9	0	Manually curated genome	near complete
1524	candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_37_15	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_WWE3_37_15_curated_37_15	RIFCSPLOWO2_01_FULL_WWE3_37_15_curated, WWE3, Bacteria	None	509101	37.03	14.69	56	543	30621	36	1	42	1	6	1	Manually curated genome	near complete
1525	candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_42_11	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_WWE3_42_11_curated_41_14	RIFCSPLOWO2_01_FULL_WWE3_42_11_curated, WWE3, Bacteria	None	597447	41.32	13.5	44	629	59863	40	1	40	1	9	0	Manually curated genome	partial
1526	Candidatus_Berkelbacteria_bacterium_RIFCSPLOWO2_01_FULL_50_28	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_Berkelbacteria_50_28_curated_50_28	RIFCSPLOWO2_01_FULL_Berkelbacteria_50_28_curated, Berkelbacteria, Bacteria	None	850026	49.84	27.97	3	865	629280	43	1	47	1	9	1	Manually curated genome	near complete
1529	Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_35_13	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_35_13_curated_35_13	RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_35_13_curated, Roizmannbacteria, Microgenomates, Bacteria	None	1453138	35.25	13.24	61	1719	135220	46	2	44	0	9	2	Manually curated genome	near complete
1530	Candidatus_Woesebacteria_bacterium_RIFCSPLOWO2_01_FULL_39_10	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Woesebacteria_39_10_curated_38_11	RIFCSPLOWO2_01_FULL_OP11_Woesebacteria_39_10_curated, Woesebacteria, Microgenomates, Bacteria	None	1152146	37.94	10.55	38	1266	157782	42	1	44	0	12	0	Manually curated genome	near complete
1531	Candidatus_Woesebacteria_bacterium_RIFCSPLOWO2_01_FULL_39_23	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_01_FULL_OP11_Woesebacteria_40_22_curated_39_24	RIFCSPHIGHO2_01_FULL_OP11_Woesebacteria_40_22_curated, Woesebacteria, Microgenomates, Bacteria	None	1126128	38.55	23.79	18	1239	321954	44	2	47	0	10	1	Manually curated genome	near complete
1532	Candidatus_Blackburnbacteria_bacterium_RIFCSPLOWO2_01_FULL_40_20	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OP11_01_40_20_curated_40_20	RIFCSPLOWO2_01_FULL_RIF_OP11_01_40_20_curated, RIF-OP11-1, Microgenomates, Bacteria	None	958425	39.56	19.72	27	1027	116549	45	0	49	0	10	0	Manually curated genome	near complete
1534	Candidatus_Gottesmanbacteria_bacterium_RIFCSPLOWO2_01_FULL_43_11b	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_43_11b_curated_43_15	RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_43_11b_curated, Gottesmanbacteria, Microgenomates, Bacteria	None	1020299	42.9	15.31	1	1112	1020299	45	0	46	0	9	0	Manually curated genome	near complete
1535	Candidatus_Terrybacteria_bacterium_RIFCSPLOWO2_01_FULL_44_24	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_OD1_44_24_curated_43_24	RIFCSPLOWO2_01_FULL_OD1_44_24_curated, Parcubacteria, Bacteria	None	873695	43.11	24.29	16	882	243210	42	0	47	0	11	0	Manually curated genome	near complete
1544	Candidatus_Magasanikbacteria_bacterium_RIFCSPLOWO2_01_FULL_33_34	RIFCSPLOWO2_01_FULL_RIFCSPHIGHO2_02_FULL_OD1_Magasanikbacteria_33_17_curated_33_34	RIFCSPHIGHO2_02_FULL_OD1_Magasanikbacteria_33_17_curated, Magasanikbacteria, Parcubacteria, Bacteria	None	1018519	32.92	33.93	7	937	325894	48	1	47	0	13	0	Manually curated genome	near complete
1545	Candidatus_Zambryskibacteria_bacterium_RIFCSPLOWO2_01_FULL_35_19	RIFCSPLOWO2_01_FULL_RIFCSPLOWO2_01_FULL_RIF_OD1_10_35_19_curated_35_19	RIFCSPLOWO2_01_FULL_RIF_OD1_10_35_19_curated, RIF-OD1-1, Parcubacteria, Bacteria	None	510477	35.04	19.35	20	524	108280	43	1	44	1	10	1	Manually curated genome	near complete
